Order ID,Client ID,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-159280,C00000880,05 January 2020,Standard Class,Corporate,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99
US-2015-159281,C00000940,01 September 2019,Standard Class,Home Office,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0,70.0336
US-2015-159282,C00000370,23 March 2020,Second Class,Corporate,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0,7.3872
US-2015-159283,C00000346,12 May 2020,Second Class,Corporate,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,5,0.2,31.47
US-2015-159284,C00000492,05 October 2022,Standard Class,Consumer,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,0,4.0456
US-2015-159285,C00000585,18 March 2021,Second Class,Consumer,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13,0.4,-1862.3124
US-2015-159286,C00000152,13 October 2019,Second Class,Consumer,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925
US-2015-159287,C00000912,12 August 2023,Standard Class,Consumer,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
US-2015-159288,C00000120,06 August 2020,First Class,Home Office,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
US-2015-159289,C00000050,03 May 2020,Second Class,Consumer,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755
US-2015-159290,C00000548,07 September 2021,Standard Class,Corporate,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994
US-2015-159291,C00000315,21 July 2021,Standard Class,Consumer,OFF-FA-10003495,Office Supplies,Fasteners,Staples,58.368,12,0.2,21.888
US-2015-159292,C00000609,20 October 2019,First Class,Consumer,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,0.2,7.3386
US-2015-159293,C00000992,27 February 2022,Same Day,Consumer,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.688,2,0.2,3.7408
US-2015-159294,C00000608,08 February 2023,Second Class,Corporate,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588
US-2015-159295,C00000755,10 February 2020,Standard Class,Home Office,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.856,4,0.2,2.0088
US-2015-159296,C00000150,27 July 2021,First Class,Corporate,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0,80.3682
US-2015-159297,C00000382,05 January 2023,First Class,Consumer,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92,4,0.2,62.748
US-2015-159298,C00000412,18 March 2019,Standard Class,Home Office,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91
US-2015-159299,C00000592,23 May 2023,Standard Class,Consumer,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,24.7275
US-2015-159300,C00000112,22 September 2020,Same Day,Corporate,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973
US-2015-159301,C00000530,10 August 2022,Standard Class,Home Office,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.454,6,0.7,-33.636
US-2015-159302,C00000748,20 March 2020,Standard Class,Consumer,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432
US-2015-159303,C00000093,29 October 2020,Standard Class,Consumer,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,6,0.2,49.3164
US-2015-159304,C00000922,10 July 2020,Second Class,Home Office,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48,1,0,3.1752
US-2015-159305,C00000540,09 April 2019,Standard Class,Consumer,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0,26.649
US-2015-159306,C00000241,19 April 2023,Same Day,Consumer,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0,356.225
US-2015-159307,C00000958,10 April 2019,Standard Class,Home Office,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,0.2,42.045
US-2015-159308,C00000628,10 September 2023,Standard Class,Consumer,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,0,19.3185
US-2015-159309,C00000488,03 November 2022,Standard Class,Consumer,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4,0,6.9552
US-2015-159310,C00000172,14 March 2022,Second Class,Consumer,OFF-AR-10001227,Office Supplies,Art,Newell 338,14.7,5,0,3.969
US-2015-159311,C00000998,12 July 2022,Standard Class,Corporate,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,3,0.8,-5.6406
US-2015-159312,C00000524,03 September 2019,Second Class,Corporate,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3,0.2,10.4985
US-2015-159313,C00000249,21 January 2020,Second Class,Consumer,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,0.2,1.1994
US-2015-159314,C00000147,11 November 2020,Standard Class,Consumer,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0
US-2015-159315,C00000519,16 June 2023,Standard Class,Corporate,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,1,0,3.4357
US-2015-159316,C00000614,05 July 2019,Standard Class,Corporate,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,9,0.2,43.4646
US-2015-159317,C00000752,29 April 2022,Second Class,Consumer,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.564,4,0.1,21.8376
US-2015-159318,C00000890,26 April 2020,Second Class,Consumer,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,479.952,6,0.2,89.991
US-2015-159319,C00000386,21 June 2022,Standard Class,Consumer,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
US-2015-159320,C00000504,22 October 2021,Standard Class,Corporate,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2,0.7,-2.2848
US-2015-159321,C00000190,26 June 2022,Second Class,Corporate,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988
US-2015-159322,C00000962,03 December 2019,Standard Class,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577
US-2015-159323,C00000975,02 September 2022,Same Day,Consumer,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376
US-2015-159324,C00000527,16 September 2023,Second Class,Consumer,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548
US-2015-159325,C00000103,29 September 2022,Same Day,Home Office,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232
US-2015-159326,C00000092,30 November 2022,Standard Class,Home Office,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,8,0.7,-21.0848
US-2015-159327,C00000905,06 June 2019,Standard Class,Consumer,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
US-2015-159328,C00000112,01 June 2019,Standard Class,Consumer,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.685
US-2015-159329,C00000676,16 March 2020,Standard Class,Corporate,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288
US-2015-159330,C00000583,05 April 2020,First Class,Corporate,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0,42.0714
US-2015-159331,C00000498,31 August 2023,Second Class,Corporate,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,0,8.69
US-2015-159332,C00000822,03 March 2023,Standard Class,Consumer,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842
US-2015-159333,C00000051,03 August 2023,First Class,Consumer,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0,96.3438
US-2015-159334,C00000702,22 December 2020,Second Class,Consumer,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,5,0.2,4.176
US-2015-159335,C00000853,25 April 2019,First Class,Corporate,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,2,0.3,-14.1372
US-2015-159336,C00000890,20 December 2022,Standard Class,Consumer,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,43.584,1,0.2,4.3584
US-2015-159337,C00000936,05 March 2020,Standard Class,Corporate,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,3,0,10.0464
US-2015-159338,C00000644,18 September 2022,Second Class,Consumer,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272,2,0.2,6.3612
US-2015-159339,C00000545,25 July 2021,Standard Class,Consumer,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,22.941
US-2015-159340,C00000651,21 April 2020,Standard Class,Corporate,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,0,9.9873
US-2015-159341,C00001015,15 January 2019,Standard Class,Corporate,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,2,0.3,-1.4196
US-2015-159342,C00000886,18 March 2020,Standard Class,Corporate,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312
US-2015-159343,C00000943,22 October 2020,Standard Class,Corporate,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518
US-2015-159344,C00000208,16 May 2019,Second Class,Corporate,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713
US-2015-159345,C00000738,13 June 2022,Standard Class,Consumer,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,5,0.2,45.1395
US-2015-159346,C00000228,08 July 2022,Second Class,Corporate,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116
US-2015-159347,C00000966,08 May 2022,Standard Class,Consumer,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5,0,10.512
US-2015-159348,C00000681,02 August 2023,Standard Class,Consumer,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0,78.9412
US-2015-159349,C00000573,28 March 2019,First Class,Consumer,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0,12.298
US-2015-159350,C00000343,06 November 2019,Standard Class,Home Office,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.1,62.7822
US-2015-159351,C00000951,27 December 2022,Standard Class,Consumer,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.288,7,0.2,12.7008
US-2015-159352,C00000511,06 April 2020,Standard Class,Corporate,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36
US-2015-159353,C00000915,17 November 2019,Standard Class,Home Office,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.7964
US-2015-159354,C00000758,27 June 2020,Standard Class,Corporate,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.776,7,0.2,111.5688
US-2015-159355,C00000669,20 July 2023,Second Class,Corporate,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,5,0,11.88
US-2015-159356,C00000458,11 June 2020,First Class,Corporate,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0,8.5544
US-2015-159357,C00000713,24 November 2020,Second Class,Corporate,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4,0.2,12.3144
US-2015-159358,C00000617,02 September 2021,Second Class,Home Office,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0,401.814
US-2015-159359,C00000005,20 February 2019,Standard Class,Consumer,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,0,17.108
US-2015-159360,C00000883,21 February 2020,Standard Class,Consumer,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-9.0904
US-2015-159361,C00000044,07 May 2021,Standard Class,Corporate,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061
US-2015-159362,C00000191,14 September 2020,Standard Class,Consumer,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528
US-2015-159363,C00000921,23 August 2020,Second Class,Corporate,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495
US-2015-159364,C00000611,29 December 2019,Standard Class,Consumer,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566
US-2015-159365,C00000496,20 February 2021,Standard Class,Home Office,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528
US-2015-159366,C00000211,01 July 2020,Standard Class,Home Office,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,0,219.4416
US-2015-159367,C00000824,27 July 2020,Standard Class,Consumer,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176
US-2015-159368,C00000620,08 September 2021,Standard Class,Consumer,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0,18.6624
US-2015-159369,C00000559,10 August 2020,Second Class,Corporate,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,7,0.8,-164.836
US-2015-159370,C00000976,10 December 2021,Same Day,Consumer,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118,2,0,20.06
US-2015-159371,C00000525,18 March 2022,Standard Class,Home Office,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615
US-2015-159372,C00000218,16 October 2020,Standard Class,Consumer,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0,42.8148
US-2015-159373,C00000970,04 July 2022,Second Class,Consumer,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,62.016,2,0.2,22.4808
US-2015-159374,C00000573,28 November 2019,First Class,Corporate,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0,100.656
US-2015-159375,C00000435,31 October 2021,Standard Class,Home Office,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",140.75,5,0,42.225
US-2015-159376,C00000252,09 January 2022,Standard Class,Consumer,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016
US-2015-159377,C00000298,27 February 2022,Standard Class,Corporate,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
US-2015-159378,C00000259,04 November 2020,Standard Class,Consumer,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
US-2015-159379,C00000383,27 March 2019,First Class,Home Office,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0
US-2015-159380,C00000108,26 May 2021,First Class,Consumer,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734
US-2015-159381,C00000066,22 July 2020,Standard Class,Corporate,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,0.2,14.4096
US-2015-159382,C00000019,14 November 2019,Second Class,Consumer,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822
US-2015-159383,C00000458,17 December 2019,Same Day,Corporate,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,3,0.4,-92.6955
US-2015-159384,C00000818,02 May 2021,First Class,Corporate,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,33.96,2,0,16.98
US-2015-159385,C00000371,05 February 2019,Standard Class,Home Office,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0,4.3368
US-2015-159386,C00000962,16 July 2023,Second Class,Consumer,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.0116
US-2015-159387,C00000989,30 July 2022,Second Class,Consumer,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746
US-2015-159388,C00000381,07 March 2023,First Class,Corporate,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,352.296
US-2015-159389,C00001019,15 March 2021,Standard Class,Consumer,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2,0.2,2.8478
US-2015-159390,C00000371,15 August 2019,Standard Class,Consumer,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0,6.253
US-2015-159391,C00000196,05 March 2021,Second Class,Corporate,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0,21.5988
US-2015-159392,C00000557,27 December 2021,Second Class,Corporate,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.591
US-2015-159393,C00000852,30 April 2023,Standard Class,Consumer,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713
US-2015-159394,C00000479,29 May 2022,First Class,Corporate,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,1,0.2,33.2704
US-2015-159395,C00000178,14 March 2021,Second Class,Corporate,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,0.1,31.0156
US-2015-159396,C00000605,15 October 2019,Standard Class,Corporate,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152
